day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-24,13:30:04.672269,t,2.276900291442871,2.1613924503326416,1_7_sharpness0.32_equalization30.0.jpg,0,1,7,0,0,0.32,0,30.0
2023-08-24,13:30:09.744441,f,7.347104549407959,2.2323851585388184,3_P_contrast1.0_gamma0.73_equalization24.0.jpg,4,3,P,1.0,0.73,0,0,24.0
2023-08-24,13:30:54.884421,f,52.48905205726624,2.388932466506958,21_7_contrast1.1_equalization30.0.jpg,0,21,7,1.1,0,0,0,30.0
2023-08-24,13:30:56.911305,t,54.51490211486816,1.915361404418945,22_E_brightness17.0_gamma0.56.jpg,4,22,E,0,0.56,0,17.0,0
2023-08-24,13:31:22.750128,f,80.35475850105286,0.2551858425140381,33_E_sharpness0.28_gamma0.52_equalization10.0.jpg,2,33,E,0,0.52,0.28,0,10.0
2023-08-24,13:31:26.939738,f,84.5443685054779,1.917169570922852,34_T_sharpness0.015_contrast0.87_equalization19.0.jpg,1,34,T,0.87,0,0.015,0,19.0
2023-08-24,13:31:29.445383,f,87.05001378059387,1.9580554962158203,35_3_gamma0.96_equalization19.0.jpg,4,35,3,0,0.96,0,0,19.0
2023-08-24,13:31:37.450478,t,95.05510902404784,2.444446563720703,39_T_brightness4.5_sharpness0.28_contrast0.97.jpg,4,39,T,0.97,0,0.28,4.5,0
2023-08-24,13:31:44.520433,t,102.1250638961792,2.018702507019043,41_8_gamma1.0_brightness6.4.jpg,0,41,8,0,1.0,0,6.4,0
2023-08-24,13:31:46.946421,t,104.55105257034302,1.941957712173462,42_I_brightness22.0_sharpness0.27_contrast1.1.jpg,4,42,I,1.1,0,0.27,22.0,0
2023-08-24,13:31:54.819338,t,112.42396879196168,2.30936050415039,45_P_brightness3.0_contrast0.83.jpg,4,45,P,0.83,0,0,3.0,0
2023-08-25,19:39:19.415666,t,1.653313159942627,1.540219783782959,1_7_sharpness0.32_equalization30.0.jpg,0,1,7,0,0,0.32,0,30.0
2023-08-25,19:39:24.434978,f,6.672625303268433,1.5453722476959229,3_P_contrast1.0_gamma0.73_equalization24.0.jpg,4,3,P,1.0,0.73,0,0,24.0
2023-08-25,19:40:09.560021,f,51.79766893386841,1.5982258319854736,21_7_contrast1.1_equalization30.0.jpg,0,21,7,1.1,0,0,0,30.0
2023-08-25,19:40:11.683720,t,53.91931772232056,1.218867540359497,22_E_brightness17.0_gamma0.56.jpg,4,22,E,0,0.56,0,17.0,0
2023-08-25,19:40:37.439463,t,79.6330873966217,1.9437284469604488,32_Q_sharpness0.14_brightness19.0_contrast1.0.jpg,4,32,Q,1.0,0,0.14,19.0,0
2023-08-25,19:40:41.956175,f,84.1938226222992,1.4844119548797607,34_T_sharpness0.015_contrast0.87_equalization19.0.jpg,1,34,T,0.87,0,0.015,0,19.0
2023-08-25,19:40:44.581226,f,86.81887292861938,1.6199300289154053,35_3_gamma0.96_equalization19.0.jpg,4,35,3,0,0.96,0,0,19.0
2023-08-25,19:40:51.742900,t,93.96507549285889,1.2849268913269043,38_3_contrast0.82_sharpness0.77_equalization30.0.jpg,4,38,3,0.82,0,0.77,0,30.0
2023-08-25,19:40:59.288833,t,101.52648067474364,1.3719017505645752,41_8_gamma1.0_brightness6.4.jpg,0,41,8,0,1.0,0,6.4,0
2023-08-25,19:41:01.833667,t,104.05588102340698,1.350426197052002,42_I_brightness22.0_sharpness0.27_contrast1.1.jpg,4,42,I,1.1,0,0.27,22.0,0
2023-08-25,19:41:09.178839,t,111.41648626327516,1.2624938488006592,45_P_brightness3.0_contrast0.83.jpg,4,45,P,0.83,0,0,3.0,0
