day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-25,20:45:37.174030,f,22.349283456802368,2.150853157043457,9_7_contrast1.1_equalization21.0.jpg,0,9,7,1.1,0,0,0,21.0
2023-08-25,20:45:39.023588,t,24.19884133338928,1.4867630004882812,10_9_gamma1.1_equalization21.0.jpg,4,10,9,0,1.1,0,0,21.0
2023-08-25,20:45:46.381333,f,31.556586980819706,1.338789463043213,13_1_brightness25.0_gamma0.98.jpg,4,13,1,0,0.98,0,25.0,0
2023-08-25,20:45:51.284339,t,36.45959210395813,1.2425298690795898,15_E_brightness4.9_sharpness0.62.jpg,4,15,E,0,0,0.62,4.9,0
2023-08-25,20:46:03.838913,f,49.01416659355164,1.2881832122802734,20_3_gamma0.91_sharpness0.51_contrast0.87.jpg,4,20,3,0.87,0.91,0.51,0,0
2023-08-25,20:46:13.845340,f,59.004838943481445,1.3089087009429932,24_2_brightness27.0_contrast0.84.jpg,4,24,2,0.84,0,0,27.0,0
2023-08-25,20:46:21.398229,f,66.57348251342773,1.378756761550903,27_8_gamma0.99_contrast0.97.jpg,4,27,8,0.97,0.99,0,0,0
2023-08-25,20:46:37.184451,t,82.35855603218079,2.1488687992095947,33_7_contrast1.2_brightness13.0_sharpness0.97.jpg,4,33,7,1.2,0,0.97,13.0,0
2023-08-25,20:46:44.114833,f,89.28854060173035,1.576380729675293,36_3_gamma0.98_brightness10.0.jpg,4,36,3,0,0.98,0,10.0,0
2023-08-25,20:46:51.925272,t,97.10052514076231,1.908512115478516,39_8_gamma0.98_brightness14.0_contrast1.2.jpg,2,39,8,1.2,0.98,0,14.0,0
2023-08-25,20:46:54.541917,f,99.69214200973512,1.963979721069336,40_9_contrast1.0_sharpness0.53_equalization9.8.jpg,4,40,9,1.0,0,0.53,0,9.8
2023-08-25,20:47:11.608275,t,116.78352880477904,1.587665557861328,47_7_gamma0.76_contrast1.1_equalization25.0.jpg,4,47,7,1.1,0.76,0,0,25.0
