day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-25,21:06:08.046809,t,11.991101026535034,1.838731050491333,5_0_contrast1.0_sharpness0.13_gamma0.76.jpg,0,5,0,1.0,0.76,0.13,0,0
2023-08-25,21:06:09.979356,t,13.92364740371704,1.2036902904510498,6_3_gamma0.99_sharpness0.5.jpg,4,6,3,0,0.99,0.5,0,0
2023-08-25,21:06:25.243909,t,29.188201189041138,1.4597127437591553,12_9_sharpness0.89_gamma0.67_equalization19.0.jpg,4,12,9,0,0.67,0.89,0,19.0
2023-08-25,21:06:40.099155,f,44.0434467792511,1.3549754619598389,18_J_contrast0.97_gamma0.67_brightness16.0.jpg,4,18,J,0.97,0.67,0,16.0,0
2023-08-25,21:06:44.944090,f,48.88838243484497,1.1898999214172363,20_2_brightness14.0_sharpness0.21.jpg,4,20,2,0,0,0.21,14.0,0
2023-08-25,21:07:08.017531,f,71.95395970344543,1.754957675933838,29_E_gamma0.55_brightness19.0.jpg,4,29,E,0,0.55,0,19.0,0
2023-08-25,21:07:27.701605,f,91.64589667320251,1.4159040451049805,37_0_gamma1.0_brightness25.0_sharpness0.7.jpg,0,37,0,0,1.0,0.7,25.0,0
2023-08-25,21:07:30.142605,t,94.08689665794373,1.3601272106170654,38_0_sharpness0.9_contrast1.1_gamma1.0.jpg,4,38,0,1.1,1.0,0.9,0,0
2023-08-25,21:07:37.795375,f,101.7396674156189,1.5379116535186768,41_8_gamma0.85_sharpness0.072_equalization8.9.jpg,4,41,8,0,0.85,0.072,0,8.9
2023-08-25,21:07:42.609441,f,106.5537326335907,1.305175542831421,43_C_sharpness0.67_contrast0.84_equalization11.0.jpg,4,43,C,0.84,0,0.67,0,11.0
