trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S04_8_1,S04,8,1,0,match,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_8_9_0_match_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-09T11:59:05.952,1767927545.952118,0.0,0,0,2026-01-09T11:59:07.593,1.6417086124420166,0,0,t,1,Hit,正解(一致)
S04_8_2,S04,8,2,C,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_8_32_C_filler_6_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-09T11:59:09.823,1767927549.8239436,3.871825695037842,232,465,,,C,6,None,1,Correct Rejection,正解(スルー成功)
S04_8_3,S04,8,3,A,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_8_37_A_filler_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T11:59:13.668,1767927553.6688967,7.716778755187988,463,926,,,A,0,None,1,Correct Rejection,正解(スルー成功)
S04_8_4,S04,8,4,8,match,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_8_46_8_match_8_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-09T11:59:17.509,1767927557.5093994,11.557281494140625,693,1387,2026-01-09T11:59:19.235,1.7260935306549072,8,8,t,1,Hit,正解(一致)
S04_8_5,S04,8,5,E,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,brightness,40.55,,,,,M_8_45_E_filler_5_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T11:59:21.355,1767927561.3557305,15.403612613677979,924,1848,,,E,5,None,1,Correct Rejection,正解(スルー成功)
S04_8_6,S04,8,6,R,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,,,,,,,M_8_27_R_filler_3_day_sun_busy_ORIG.jpg,Ignore,2026-01-09T11:59:25.200,1767927565.2005801,19.248462200164795,1155,2310,,,R,3,None,1,Correct Rejection,正解(スルー成功)
S04_8_7,S04,8,7,A,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_8_10_A_filler_7_day_rain_busy_ORIG.jpg,Ignore,2026-01-09T11:59:29.047,1767927569.047691,23.09557318687439,1386,2771,,,A,7,None,1,Correct Rejection,正解(スルー成功)
S04_8_8,S04,8,8,2,unmatch,4,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_8_12_2_unmatch_4_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Mismatch,2026-01-09T11:59:32.887,1767927572.88749,26.93537211418152,1616,3232,2026-01-09T11:59:34.487,1.5998477935791016,2,4,b,1,Correct Rejection,正解(不一致)
S04_8_9,S04,8,9,A,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,,,,,,,M_8_7_A_filler_1_day_sun_busy_ORIG.jpg,Ignore,2026-01-09T11:59:36.750,1767927576.750806,30.798688173294067,1848,3696,,,A,1,None,1,Correct Rejection,正解(スルー成功)
S04_8_10,S04,8,10,I,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_8_35_I_filler_8_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-09T11:59:40.595,1767927580.595556,34.64343810081482,2079,4157,,,I,8,None,1,Correct Rejection,正解(スルー成功)
