番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
156,4119736,6181371609,,,,,,1005.213,555.942,889.847,-313.757,12946.634,,Both,949.32,664.377,-7.306,-85.084,450.0,0.049874,-0.060336,0.996931,-33.0,-54.0,-63.6,4.962,339.906,174.172,78.609,72.938,116.0,Auto,332.656,189.984,1590,10,320,240,1.0,,Both,1056.233,631.767,65.831,-62.777,450.0,0.063784,-0.017051,0.997818,33.0,-54.0,-63.6,4.954,205.969,251.422,78.484,76.25,133.953,Auto,210.219,269.078,10,10,320,240,1.0
157,4119737,6181373109,,,,,,1000.156,546.374,1218.15,-193.369,19955.317,,Both,943.516,652.615,-11.277,-77.038,450.0,0.042216,-0.044771,0.998105,-33.0,-54.0,-63.6,5.059,340.891,172.641,80.141,76.688,98.75,Auto,332.969,189.688,1590,10,320,240,1.0,,Both,1059.529,634.295,68.086,-64.506,450.0,0.068141,-0.020403,0.997467,33.0,-54.0,-63.6,4.971,205.797,251.5,78.75,75.516,127.313,Auto,210.359,268.891,10,10,320,240,1.0
158,4119738,6181374609,,,,,,1002.559,561.233,954.125,-476.014,14747.524,,Both,948.075,666.961,-8.158,-86.852,450.0,0.048214,-0.06376,0.9968,-33.0,-54.0,-63.6,5.057,341.063,173.531,80.109,74.125,101.563,Auto,333.672,189.063,1590,10,320,240,1.0,,Both,1054.216,639.249,64.452,-67.895,450.0,0.061101,-0.026993,0.997767,33.0,-54.0,-63.6,5.002,205.984,251.516,79.25,76.234,99.906,Auto,210.063,268.422,10,10,320,240,1.0
159,4119739,6181376109,,,,,,998.423,590.99,1161.046,-1540.757,19877.271,,Pupil,945.865,696.753,-9.67,-107.232,450.0,0.045137,-0.102987,0.993658,-33.0,-54.0,-63.6,4.8,339.703,180.047,76.047,58.094,99.641,Auto,,,1590,10,320,240,1.0,,Pupil,1057.057,685.1,66.395,-99.261,450.0,0.064635,-0.087601,0.994057,33.0,-54.0,-63.6,5.046,205.203,260.641,79.938,56.547,99.594,Auto,,,10,10,320,240,1.0
160,4119740,6181377609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1249.471,1044.038,198.022,-344.804,450.0,0.269271,-0.474512,0.838052,33.0,-54.0,-63.6,9.524,169.0,312.906,150.875,92.328,79.906,Auto,,,10,10,320,240,1.0
161,4119741,6181379109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
162,4119742,6181380609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
163,4119743,6181382109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
164,4119744,6181383609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
165,4119745,6181385109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
