番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
34550,4154130,6232962609,,,,,,1053.784,568.237,1492.463,-449.364,10468.396,,Both,1014.632,661.043,37.373,-82.803,450.0,0.135541,-0.055477,0.989217,-33.0,-54.0,-63.6,3.663,316.094,180.391,58.031,57.313,18.703,Auto,315.922,196.891,1590,10,320,240,1.0,,Both,1103.835,635.735,98.395,-65.491,450.0,0.126277,-0.022188,0.991747,33.0,-54.0,-63.6,3.532,185.953,262.328,55.953,54.531,35.672,Auto,194.672,279.359,10,10,320,240,1.0
34551,4154131,6232964109,,,,,,1053.937,568.312,1457.937,-439.41,10209.559,,Both,1015.084,660.477,37.682,-82.416,450.0,0.136132,-0.054729,0.989178,-33.0,-54.0,-63.6,3.647,316.125,180.438,57.781,56.875,25.484,Auto,315.984,197.0,1590,10,320,240,1.0,,Both,1102.588,633.906,97.542,-64.239,450.0,0.124661,-0.019777,0.992002,33.0,-54.0,-63.6,3.595,186.078,262.172,56.953,54.438,14.406,Auto,194.672,279.406,10,10,320,240,1.0
34552,4154132,6232965609,,,,,,1053.624,570.214,1465.238,-472.862,10294.952,,Both,1015.246,661.432,37.793,-83.07,450.0,0.136332,-0.055982,0.98908,-33.0,-54.0,-63.6,3.678,316.094,180.516,58.266,57.406,33.188,Auto,315.969,196.984,1590,10,320,240,1.0,,Both,1102.408,636.248,97.419,-65.842,450.0,0.124419,-0.022871,0.991966,33.0,-54.0,-63.6,3.666,186.094,262.391,58.078,55.484,17.063,Auto,194.672,279.391,10,10,320,240,1.0
34553,4154133,6232967109,,,,,,1053.502,571.541,1488.468,-502.093,10471.762,,Both,1016.04,660.74,38.336,-82.596,450.0,0.137365,-0.055065,0.988989,-33.0,-54.0,-63.6,3.667,315.875,180.453,58.094,57.203,38.125,Auto,315.844,197.0,1590,10,320,240,1.0,,Both,1102.65,638.235,97.585,-67.201,450.0,0.124726,-0.025494,0.991864,33.0,-54.0,-63.6,3.677,186.016,262.609,58.25,55.703,12.0,Auto,194.625,279.391,10,10,320,240,1.0
34554,4154134,6232968609,,,,,,1052.935,573.233,1472.978,-526.725,10426.023,,Both,1016.075,661.049,38.36,-82.807,450.0,0.137408,-0.05547,0.98896,-33.0,-54.0,-63.6,3.677,315.828,180.594,58.25,57.438,30.5,Auto,315.813,197.109,1590,10,320,240,1.0,,Both,1101.408,639.287,96.735,-67.92,450.0,0.123106,-0.026888,0.992029,33.0,-54.0,-63.6,3.745,186.156,262.766,59.328,56.906,6.359,Auto,194.656,279.453,10,10,320,240,1.0
34555,4154135,6232970109,,,,,,1053.229,570.767,1502.588,-495.872,10602.107,,Both,1015.602,660.143,38.036,-82.188,450.0,0.136804,-0.054286,0.98911,-33.0,-54.0,-63.6,3.687,315.953,180.484,58.406,57.359,32.531,Auto,315.875,197.094,1590,10,320,240,1.0,,Both,1103.047,638.324,97.856,-67.262,450.0,0.125241,-0.02561,0.991796,33.0,-54.0,-63.6,3.636,186.125,262.656,57.594,55.734,22.594,Auto,194.766,279.438,10,10,320,240,1.0
34556,4154136,6232971609,,,,,,1053.054,572.886,1474.386,-521.055,10422.701,,Both,1015.966,661.236,38.285,-82.936,450.0,0.137264,-0.055717,0.988966,-33.0,-54.0,-63.6,3.696,315.906,180.656,58.563,57.781,32.781,Auto,315.875,197.156,1590,10,320,240,1.0,,Both,1101.666,639.072,96.911,-67.774,450.0,0.123442,-0.026603,0.991995,33.0,-54.0,-63.6,3.743,186.297,262.781,59.297,57.203,11.266,Auto,194.813,279.484,10,10,320,240,1.0
34557,4154137,6232973109,,,,,,1053.126,573.201,1490.013,-531.22,10524.979,,Both,1016.265,661.085,38.49,-82.832,450.0,0.137651,-0.055515,0.988924,-33.0,-54.0,-63.6,3.703,315.922,180.891,58.656,57.672,22.672,Auto,315.922,197.391,1590,10,320,240,1.0,,Both,1102.144,639.964,97.238,-68.384,450.0,0.124059,-0.027779,0.991886,33.0,-54.0,-63.6,3.672,186.281,263.016,58.172,56.0,14.391,Auto,194.844,279.625,10,10,320,240,1.0
34558,4154138,6232974609,,,,,,1052.965,573.195,1485.017,-530.251,10507.882,,Both,1016.326,660.49,38.532,-82.425,450.0,0.137737,-0.054733,0.988955,-33.0,-54.0,-63.6,3.718,315.969,180.969,58.906,57.719,33.828,Auto,315.969,197.547,1590,10,320,240,1.0,,Both,1101.733,639.642,96.957,-68.163,450.0,0.123527,-0.027355,0.991964,33.0,-54.0,-63.6,3.719,186.391,263.109,58.922,56.906,14.25,Auto,194.906,279.766,10,10,320,240,1.0
34559,4154139,6232976109,,,,,,1051.904,572.441,1495.475,-527.877,10704.029,,Both,1014.733,660.514,37.442,-82.441,450.0,0.135677,-0.054781,0.989237,-33.0,-54.0,-63.6,3.734,316.063,181.109,59.156,58.219,26.328,Auto,315.891,197.672,1590,10,320,240,1.0,,Both,1101.741,640.424,96.963,-68.698,450.0,0.123534,-0.028387,0.991934,33.0,-54.0,-63.6,3.686,186.359,263.344,58.391,56.313,14.188,Auto,194.891,279.922,10,10,320,240,1.0
34560,4154140,6232977609,,,,,,1053.449,573.172,1480.403,-525.504,10421.018,,Both,1016.672,660.962,38.768,-82.748,450.0,0.138179,-0.05535,0.988859,-33.0,-54.0,-63.6,3.789,315.797,181.141,60.016,58.594,15.719,Auto,315.828,197.656,1590,10,320,240,1.0,,Both,1101.936,639.161,97.096,-67.834,450.0,0.123793,-0.026719,0.991948,33.0,-54.0,-63.6,3.821,186.313,263.313,60.531,58.578,9.328,Auto,194.859,280.016,10,10,320,240,1.0
34561,4154141,6232979109,,,,,,1053.848,571.095,1461.659,-484.296,10245.341,,Both,1016.05,661.15,38.343,-82.877,450.0,0.137373,-0.055604,0.988957,-33.0,-54.0,-63.6,3.755,315.844,181.094,59.484,58.313,20.25,Auto,315.828,197.594,1590,10,320,240,1.0,,Both,1102.08,636.446,97.195,-65.977,450.0,0.123991,-0.023134,0.992014,33.0,-54.0,-63.6,3.677,186.313,263.047,58.25,56.391,14.047,Auto,194.859,280.016,10,10,320,240,1.0
34562,4154142,6232980609,,,,,,1052.82,572.62,1494.813,-525.333,10593.774,,Both,1015.674,660.984,38.086,-82.763,450.0,0.136889,-0.055389,0.989037,-33.0,-54.0,-63.6,3.79,315.953,180.969,60.031,58.734,16.406,Auto,315.891,197.5,1590,10,320,240,1.0,,Both,1102.28,639.968,97.332,-68.387,450.0,0.124237,-0.027783,0.991864,33.0,-54.0,-63.6,3.795,186.281,263.359,60.125,57.922,10.5,Auto,194.859,279.984,10,10,320,240,1.0
