番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
25649,4145229,6219611109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
25650,4145230,6219612609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
25651,4145231,6219614109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
25652,4145232,6219615609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
25653,4145233,6219617109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1154.526,666.196,133.072,-86.329,450.0,0.190884,-0.061666,0.979674,33.0,-54.0,-63.6,2.187,172.547,258.203,34.656,22.828,119.828,Auto,,,10,10,320,240,1.0
25654,4145234,6219618609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
25655,4145235,6219620109,,,,,,1049.613,548.474,478.952,-45.29,3515.789,,Pupil,1019.628,616.02,40.79,-52.004,450.0,0.142211,0.003846,0.989829,-33.0,-54.0,-63.6,3.439,314.141,163.766,54.484,52.203,94.672,Auto,,,1590,10,320,240,1.0,,Both,1102.593,618.181,97.545,-53.482,450.0,0.124691,0.001,0.992195,33.0,-54.0,-63.6,3.495,182.391,244.953,55.375,51.422,93.359,Auto,190.969,263.766,10,10,320,240,1.0
25656,4145236,6219621609,,,,,,1057.383,548.877,1490.383,-135.852,10067.468,,Both,1021.601,632.105,42.14,-63.007,450.0,0.144738,-0.017351,0.989318,-33.0,-54.0,-63.6,3.567,313.969,163.141,56.5,55.234,6.953,Auto,314.5,182.75,1590,10,320,240,1.0,,Both,1103.626,608.686,98.252,-46.987,450.0,0.126023,0.013545,0.991935,33.0,-54.0,-63.6,3.418,182.281,244.828,54.141,51.313,78.391,Auto,190.938,264.578,10,10,320,240,1.0
25657,4145237,6219623109,,,,,,1059.094,549.818,1429.773,-141.66,9491.202,,Both,1021.223,638.677,41.882,-67.504,450.0,0.144223,-0.026008,0.989203,-33.0,-54.0,-63.6,3.453,313.359,164.797,54.703,53.344,38.547,Auto,313.844,183.719,1590,10,320,240,1.0,,Both,1103.637,607.299,98.26,-46.038,450.0,0.126035,0.015377,0.991907,33.0,-54.0,-63.6,3.517,182.25,245.328,55.719,54.938,113.938,Auto,190.906,265.203,10,10,320,240,1.0
25658,4145238,6219624609,,,,,,1058.564,554.257,1468.273,-212.379,9799.195,,Both,1023.504,636.982,43.442,-66.343,450.0,0.147173,-0.023765,0.988825,-33.0,-54.0,-63.6,3.565,312.922,165.234,56.469,53.984,172.281,Auto,313.656,184.328,1590,10,320,240,1.0,,Both,1102.862,611.938,97.73,-49.211,450.0,0.125036,0.00925,0.992109,33.0,-54.0,-63.6,3.513,182.25,246.125,55.656,54.766,50.922,Auto,190.844,265.547,10,10,320,240,1.0
25659,4145239,6219626109,,,,,,1056.99,555.92,1484.41,-243.656,10067.679,,Both,1022.112,637.922,42.49,-66.987,450.0,0.145374,-0.02501,0.989061,-33.0,-54.0,-63.6,3.512,313.047,165.734,55.641,54.156,25.734,Auto,313.641,184.734,1590,10,320,240,1.0,,Both,1102.56,615.643,97.523,-51.746,450.0,0.124647,0.004354,0.992192,33.0,-54.0,-63.6,3.593,182.375,246.813,56.922,56.328,7.641,Auto,190.938,265.875,10,10,320,240,1.0
25660,4145240,6219627609,,,,,,1056.908,556.155,1451.822,-242.025,9854.969,,Both,1021.112,640.323,41.806,-68.629,450.0,0.144072,-0.028175,0.989166,-33.0,-54.0,-63.6,3.486,312.859,166.313,55.219,54.063,13.641,Auto,313.359,185.047,1590,10,320,240,1.0,,Both,1101.855,615.097,97.041,-51.373,450.0,0.123731,0.005076,0.992303,33.0,-54.0,-63.6,3.575,182.406,246.953,56.641,56.516,110.25,Auto,190.906,266.078,10,10,320,240,1.0
25661,4145241,6219629109,,,,,,1056.281,556.49,1454.579,-249.132,9938.073,,Both,1020.346,640.816,41.281,-68.967,450.0,0.14308,-0.028828,0.989291,-33.0,-54.0,-63.6,3.466,312.844,166.719,54.906,54.547,44.813,Auto,313.25,185.406,1590,10,320,240,1.0,,Both,1101.736,616.22,96.959,-52.141,450.0,0.123576,0.003593,0.992329,33.0,-54.0,-63.6,3.489,182.438,247.297,55.266,54.922,131.781,Auto,190.922,266.297,10,10,320,240,1.0
25662,4145242,6219630609,,,,,,1056.679,553.541,1457.559,-204.149,9917.388,,Both,1019.698,640.018,40.838,-68.421,450.0,0.142248,-0.027781,0.989441,-33.0,-54.0,-63.6,3.567,312.766,166.906,56.516,55.828,36.859,Auto,313.094,185.672,1590,10,320,240,1.0,,Both,1102.813,613.796,97.696,-50.482,450.0,0.124975,0.006795,0.992137,33.0,-54.0,-63.6,3.524,182.281,247.188,55.828,54.625,70.922,Auto,190.875,266.422,10,10,320,240,1.0
25663,4145243,6219632109,,,,,,1056.432,554.558,1477.128,-222.995,10076.263,,Both,1019.41,641.196,40.641,-69.227,450.0,0.14187,-0.029334,0.989451,-33.0,-54.0,-63.6,3.559,312.672,167.188,56.375,55.656,35.313,Auto,312.969,185.828,1590,10,320,240,1.0,,Both,1103.499,616.175,98.165,-52.11,450.0,0.125869,0.003651,0.99204,33.0,-54.0,-63.6,3.557,182.25,247.516,56.344,55.578,64.25,Auto,190.906,266.516,10,10,320,240,1.0
25664,4145244,6219633609,,,,,,1056.814,554.756,1451.698,-221.258,9863.691,,Both,1020.147,640.728,41.146,-68.907,450.0,0.142824,-0.028714,0.989331,-33.0,-54.0,-63.6,3.54,312.609,167.297,56.078,55.125,50.016,Auto,313.0,185.984,1590,10,320,240,1.0,,Both,1102.436,614.449,97.438,-50.929,450.0,0.124485,0.005932,0.992204,33.0,-54.0,-63.6,3.517,182.453,247.5,55.703,55.016,74.219,Auto,191.016,266.672,10,10,320,240,1.0
25665,4145245,6219635109,,,,,,1056.59,554.625,1502.24,-227.461,10230.858,,Both,1019.942,640.453,41.005,-68.719,450.0,0.142561,-0.028353,0.98938,-33.0,-54.0,-63.6,3.571,312.625,167.563,56.563,55.922,33.219,Auto,312.984,186.281,1590,10,320,240,1.0,,Both,1104.317,617.092,98.725,-52.737,450.0,0.126934,0.002439,0.991908,33.0,-54.0,-63.6,3.532,182.375,247.969,55.953,55.609,60.891,Auto,191.109,266.875,10,10,320,240,1.0
25666,4145246,6219636609,,,,,,1056.099,554.772,1512.215,-232.457,10351.421,,Both,1020.022,639.115,41.06,-67.803,450.0,0.142671,-0.02659,0.989413,-33.0,-54.0,-63.6,3.57,312.578,167.578,56.563,55.906,55.734,Auto,312.953,186.438,1590,10,320,240,1.0,,Both,1104.031,617.594,98.529,-53.081,450.0,0.126562,0.001775,0.991957,33.0,-54.0,-63.6,3.563,182.531,248.156,56.438,55.797,61.375,Auto,191.25,267.016,10,10,320,240,1.0
25667,4145247,6219638109,,,,,,1055.913,556.141,1499.321,-252.321,10283.036,,Both,1019.849,640.592,40.942,-68.813,450.0,0.14244,-0.028536,0.989392,-33.0,-54.0,-63.6,3.577,312.516,167.844,56.656,55.938,60.578,Auto,312.859,186.531,1590,10,320,240,1.0,,Both,1103.434,618.599,98.121,-53.768,450.0,0.125785,0.000448,0.992057,33.0,-54.0,-63.6,3.599,182.547,248.297,57.016,56.516,71.375,Auto,191.203,267.063,10,10,320,240,1.0
