番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
45005,4164585,6248645109,,,,,,1069.245,549.898,1607.623,-145.655,9680.192,,Both,1029.729,646.685,47.701,-72.981,450.0,0.15512,-0.036485,0.987222,-33.0,-54.0,-63.6,3.453,309.688,165.672,54.703,53.281,60.219,Auto,311.094,183.781,1590,10,320,240,1.0,,Both,1117.989,611.391,108.078,-48.838,450.0,0.144635,0.009945,0.989435,33.0,-54.0,-63.6,3.22,181.688,242.609,51.0,47.578,71.828,Auto,191.672,262.016,10,10,320,240,1.0
45006,4164586,6248646609,,,,,,1068.713,552.637,1571.902,-182.721,9511.433,,Both,1029.9,647.943,47.817,-73.842,450.0,0.155329,-0.038136,0.987126,-33.0,-54.0,-63.6,3.447,309.563,165.781,54.609,53.859,47.281,Auto,310.984,183.75,1590,10,320,240,1.0,,Both,1115.918,612.547,106.661,-49.628,450.0,0.141963,0.008425,0.989836,33.0,-54.0,-63.6,3.252,181.813,242.656,51.516,47.859,74.156,Auto,191.609,261.953,10,10,320,240,1.0
45007,4164587,6248648109,,,,,,1069.239,551.32,1574.977,-163.205,9484.178,,Both,1029.858,648.015,47.789,-73.891,450.0,0.155275,-0.03823,0.987131,-33.0,-54.0,-63.6,3.404,309.594,165.891,53.938,53.078,60.438,Auto,311.016,183.859,1590,10,320,240,1.0,,Both,1116.744,611.402,107.226,-48.845,450.0,0.143028,0.009934,0.989669,33.0,-54.0,-63.6,3.24,181.797,242.609,51.313,47.672,66.578,Auto,191.672,262.031,10,10,320,240,1.0
45008,4164588,6248649609,,,,,,1066.888,553.482,1567.483,-197.705,9646.667,,Both,1029.329,645.124,47.427,-71.914,450.0,0.154617,-0.034438,0.987374,-33.0,-54.0,-63.6,3.424,309.766,165.828,54.234,53.234,72.516,Auto,311.125,184.109,1590,10,320,240,1.0,,Both,1113.707,613.233,105.149,-50.097,450.0,0.139106,0.007525,0.990249,33.0,-54.0,-63.6,3.291,182.156,242.859,52.141,48.922,70.156,Auto,191.75,262.109,10,10,320,240,1.0
45009,4164589,6248651109,,,,,,1066.847,551.411,1582.735,-169.025,9744.243,,Both,1027.679,646.617,46.298,-72.935,450.0,0.152488,-0.036411,0.987634,-33.0,-54.0,-63.6,3.509,309.938,166.203,55.578,54.641,40.844,Auto,311.125,184.297,1590,10,320,240,1.0,,Both,1115.307,613.037,106.243,-49.963,450.0,0.141175,0.00778,0.989954,33.0,-54.0,-63.6,3.214,182.031,242.906,50.922,47.75,70.594,Auto,191.781,262.156,10,10,320,240,1.0
45010,4164590,6248652609,,,,,,1066.948,553.722,1541.986,-197.85,9484.434,,Both,1028.637,647.264,46.953,-73.378,450.0,0.153713,-0.037254,0.987413,-33.0,-54.0,-63.6,3.428,309.766,166.438,54.313,53.5,48.563,Auto,311.063,184.484,1590,10,320,240,1.0,,Both,1113.308,612.904,104.875,-49.872,450.0,0.138589,0.007959,0.990318,33.0,-54.0,-63.6,3.265,182.156,243.016,51.719,47.891,77.594,Auto,191.719,262.281,10,10,320,240,1.0
45011,4164591,6248654109,,,,,,1068.779,551.759,1559.156,-168.542,9428.628,,Both,1029.958,646.963,47.857,-73.171,450.0,0.155411,-0.036848,0.987162,-33.0,-54.0,-63.6,3.399,309.563,166.547,53.844,52.953,41.188,Auto,311.0,184.625,1590,10,320,240,1.0,,Both,1115.473,610.921,106.357,-48.516,450.0,0.141385,0.01057,0.989898,33.0,-54.0,-63.6,3.227,181.891,242.922,51.109,47.469,71.141,Auto,191.641,262.391,10,10,320,240,1.0
45012,4164592,6248655609,,,,,,1067.785,551.325,1558.804,-163.785,9513.427,,Both,1028.584,646.978,46.917,-73.182,450.0,0.153648,-0.036879,0.987437,-33.0,-54.0,-63.6,3.409,309.797,166.563,54.0,53.063,53.109,Auto,311.094,184.641,1590,10,320,240,1.0,,Both,1115.068,611.321,106.08,-48.789,450.0,0.140863,0.010044,0.989978,33.0,-54.0,-63.6,3.219,182.047,243.031,50.984,47.531,73.266,Auto,191.766,262.453,10,10,320,240,1.0
45013,4164593,6248657109,,,,,,1066.429,553.896,1554.797,-203.006,9609.88,,Both,1028.35,646.693,46.757,-72.987,450.0,0.153349,-0.036506,0.987498,-33.0,-54.0,-63.6,3.366,310.031,166.484,53.313,52.609,43.719,Auto,311.297,184.578,1590,10,320,240,1.0,,Both,1113.308,613.828,104.875,-50.505,450.0,0.138591,0.006739,0.990327,33.0,-54.0,-63.6,3.204,182.406,243.297,50.75,47.781,71.703,Auto,191.969,262.469,10,10,320,240,1.0
45014,4164594,6248658609,,,,,,1067.789,551.768,1524.985,-166.487,9306.681,,Both,1029.062,646.341,47.244,-72.746,450.0,0.154266,-0.036038,0.987372,-33.0,-54.0,-63.6,3.366,310.109,166.453,53.313,52.578,56.016,Auto,311.453,184.594,1590,10,320,240,1.0,,Both,1113.45,609.75,104.973,-47.715,450.0,0.138768,0.012119,0.990251,33.0,-54.0,-63.6,3.119,182.594,242.922,49.406,45.875,73.109,Auto,192.172,262.516,10,10,320,240,1.0
